Time (GMT);Link;Website : subject;Website : member name
09/12/2021 18:52;"https://forums.liveatc.net/index.php?action=dlattach;topic=16419.0;attach=11066";TNV123 N28TN DC3 Emergency Merrill Alaska ;Fryy 
06/12/2021 21:02;"https://forums.liveatc.net/index.php?action=dlattach;topic=16413.0;attach=11063";Navajo N64BR Crash KMFR ;Fryy 
01/12/2021 00:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=16408.0;attach=11062";Blue Angel #8 Emergency Landing at KMSN ;pweeden 
28/11/2021 18:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=16405.0;attach=11055";California International Airshow at Salinas 2021 ;SQK7700 
28/11/2021 18:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=16405.0;attach=11056";California International Airshow at Salinas 2021 ;SQK7700 
28/11/2021 18:29;"https://forums.liveatc.net/index.php?action=dlattach;topic=16405.0;attach=11057";California International Airshow at Salinas 2021 ;SQK7700 
26/11/2021 21:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=16404.0;attach=11054";Thanksgiving Fun with the Roanoke ATIS ;gillmores 
26/11/2021 19:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=16403.0;attach=11053";Happy Thanksgiving San Francisco ;SQK7700 
24/11/2021 17:13;"https://forums.liveatc.net/index.php?action=dlattach;topic=16401.0;attach=11052";Tower hasn't had their coffee yet ;trickie 
22/11/2021 07:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=16397.0;attach=11051";N8074E Crash - Old Bridge, NJ - 2021-11-21  ;Fryy 
15/11/2021 13:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=16392.0;attach=11034";When you gotta go, leads to a go around ;kb4tez 
13/11/2021 01:33;"https://forums.liveatc.net/index.php?action=dlattach;topic=16391.0;attach=11033";Follow-me 12 o'clock less than a mile ;Fryy 
11/10/2021 21:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=16360.0;attach=11017";N7022G-SoCal approach recording C340-KNYL-KMYF crash in Santee CA 10-11-2021 ;Duffy 
11/10/2021 20:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=16359.0;attach=11014";KSEE Galespie Field Crash Helicopter Reproting The Crash ;airport4444 
10/10/2021 16:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=16358.0;attach=11013";Amerijet 880 Go Around w screaming @ KEWR ;wayneo 
08/10/2021 12:24;"https://forums.liveatc.net/index.php?action=dlattach;topic=16355.0;attach=11012";AA2531 Bird Strike ;kb4tez 
01/10/2021 13:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=16350.0;attach=11005";WestWind II PR-BVB SBGO Accident ;lualcorreia 
26/09/2021 00:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=16344.0;attach=10996";Michael Kovrig and Michael Spavor landing in Calgary ;jedgar 
20/09/2021 04:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=16337.0;attach=10995";Re: AAY2601 landing gear problem at Boston 2021-09-19 ;dbperry 
20/09/2021 02:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=16337.0;attach=10994";AAY2601 landing gear problem at Boston 2021-09-19 ;dbperry 
09/09/2021 18:45;"https://forums.liveatc.net/index.php?action=dlattach;topic=16334.0;attach=10989";KPBI - Cross Check, being done on Ground Freq ;kb4tez 
06/09/2021 02:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=16332.0;attach=10988";Cross-coupling sample audio ;dave 
24/08/2021 20:59;"https://forums.liveatc.net/index.php?action=dlattach;topic=16313.0;attach=10977";N2843T (PA-32) lands on freeway in San Diego ;marekp0 
04/08/2021 03:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=16297.0;attach=10956";Confusion and Converging A/C in the DFW West Departure/Downwind ;GroundObserver 
03/08/2021 17:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=16295.0;attach=10953";Dad and 4 year old make emergency landing in St. Lucie. ;kb4tez 
02/08/2021 19:13;"https://forums.liveatc.net/index.php?action=dlattach;topic=16291.0;attach=10952";UAL476 Wildfire Report ;Fryy 
27/07/2021 03:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=16285.0;attach=10949";Dale 'Snort' Snodgrass - Marchetti N28U Crash in Idaho ;Fryy 
27/07/2021 02:27;"https://forums.liveatc.net/index.php?action=dlattach;topic=16284.0;attach=10948";N605TR KTRK  ;Fryy 
17/07/2021 07:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=16270.0;attach=10936";TWA 800, 25th anniversary ;Reptyle 
10/07/2021 13:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=16264.0;attach=10930";USS Abraham Lincoln strike package to Fallon on ZOA 35 feed July 9 1900z to 2200 ;pdgls 
02/07/2021 18:04;"https://forums.liveatc.net/index.php?action=dlattach;topic=16261.0;attach=10926";Re: Cargo plane makes emergency landing in ocean near Hawaii, 2 rescued ;Fryy 
02/07/2021 16:51;"https://forums.liveatc.net/index.php?action=dlattach;topic=16261.0;attach=10925";Re: Cargo plane makes emergency landing in ocean near Hawaii, 2 rescued ;gillmores 
22/06/2021 23:27;"https://forums.liveatc.net/index.php?action=dlattach;topic=16246.0;attach=10912";ENV4284 KMIA Rejected takeoff - Upset Passenger. ;Fryy 
16/06/2021 06:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=16234.0;attach=10904";KOKC APP, DL 1730 question  ;AJISAI 
16/06/2021 01:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=16232.0;attach=10903";Cirrus Fatal Crash - KTRK ;Fryy 
16/06/2021 01:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=16232.0;attach=10902";Cirrus Fatal Crash - KTRK ;Fryy 
12/06/2021 17:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=16229.0;attach=10898";Delta flight diverted to Oklahoma City. off duty employee mental case ATC audio ;JetFlyer16 
07/06/2021 22:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=16225.0;attach=10887";Mentor N4084 Nordo KLVK ;Fryy 
07/06/2021 17:10;"https://forums.liveatc.net/index.php?action=dlattach;topic=16224.0;attach=10885";CALFIRE - Air Tac Comms (QUAIL FIRE) ;Fryy 
07/06/2021 17:10;"https://forums.liveatc.net/index.php?action=dlattach;topic=16224.0;attach=10886";CALFIRE - Air Tac Comms (QUAIL FIRE) ;Fryy 
07/06/2021 17:04;"https://forums.liveatc.net/index.php?action=dlattach;topic=16223.0;attach=10884";N119JP Lightsport Crash - KNFL ;Fryy 
01/06/2021 14:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=16206.0;attach=10867";KATL Auto-Land ;kb4tez 
01/06/2021 12:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=16205.0;attach=10866";Auto-Land KATL this morning. ;kb4tez 
29/05/2021 01:11;"https://forums.liveatc.net/index.php?action=dlattach;topic=16201.0;attach=10861";Paranair's first operation (ZP2837) in Goiania - SBGO ;lualcorreia 
29/05/2021 01:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=16200.0;attach=10860";Seneca III PT-RSP breaking the landing gear during landing in Goiânia - SBGO ;lualcorreia 
26/05/2021 11:26;"https://forums.liveatc.net/index.php?action=dlattach;topic=16198.0;attach=10859";Wrong freq / Wrong Aiport/s  KPBI-KFLL ;kb4tez 
24/05/2021 20:12;"https://forums.liveatc.net/index.php?action=dlattach;topic=16196.0;attach=10856";22 May: Mooney M20J, N5717K, yoke came off ;Carro 
18/05/2021 20:23;"https://forums.liveatc.net/index.php?action=dlattach;topic=16193.0;attach=10854";SLAM69 (USAF - C17) Sightseeing along Irish coast ;EI-PAT 
12/05/2021 18:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=16188.0;attach=10850";KAPA, Cirrus N416DJ Midair with LYM970 (Key Lime Air Metroliner)  ;ErikGun 
12/05/2021 18:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=16188.0;attach=10851";KAPA, Cirrus N416DJ Midair with LYM970 (Key Lime Air Metroliner)  ;ErikGun 
26/03/2021 18:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=16153.0;attach=10838";Re: Hot mike and expletive filled rant ;Fryy 
26/03/2021 13:51;"https://forums.liveatc.net/index.php?action=dlattach;topic=16153.0;attach=10837";Re: Hot mike and expletive filled rant ;kb4tez 
11/03/2021 14:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=16146.0;attach=10831";Runway Amphibian Incursion KPBI ;kb4tez 
24/02/2021 07:02;"https://forums.liveatc.net/index.php?action=dlattach;topic=16134.0;attach=10826";Mooney Landed on Overpass - KLVK ;Fryy 
20/02/2021 22:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=16129.0;attach=10823";UAL 328 uncontained engine failure - DEN ;Danno_FZ1 
09/02/2021 23:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=16121.0;attach=10820";American Airlines Flight Makes Emergency Landing in Missouri SGF ;Ariffraff 
27/01/2021 21:16;"https://forums.liveatc.net/index.php?action=dlattach;topic=16112.0;attach=10814";Tornado touches down in Tallahassee-Closes Tallahassee Airport ;kb4tez 
27/01/2021 20:49;"https://forums.liveatc.net/index.php?action=dlattach;topic=16111.0;attach=10813";Re: Tornado touches down in Tallahassee-Closes Tallahassee Airport ;gillmores 
21/12/2020 07:25;"https://forums.liveatc.net/index.php?action=dlattach;topic=16078.0;attach=10795";Marchetti pilot ignores ATC and causes traffic alert with landing SkyWest jet ;AviateSLO 
19/12/2020 20:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=16077.0;attach=10794";Emergency landing in Sion (LSGS). Switzerland ;LSPM 
15/12/2020 15:26;"https://forums.liveatc.net/index.php?action=dlattach;topic=16069.0;attach=10789";Landing of the Paraguayan Air Force (FAP2033) at the Goiani (SGAS-SBGO) ;lualcorreia 
12/11/2020 23:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=16041.0;attach=10779";Civil Air Patrol crash, CAP439 at KWHP, Pacoima, Ca ;uplink 
23/10/2020 12:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=16025.0;attach=10773";First international executive flight from Goiania (SBGO) - Nassau (MYNN) ;lualcorreia 
22/10/2020 20:05;"https://forums.liveatc.net/index.php?action=dlattach;topic=16024.0;attach=10772";21 Oct: Helicopter N716VL lost in fog, crash in water ;Carro 
15/10/2020 14:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=16020.0;attach=10771";KSMO Tower on the Jet Pack sighting.. ;uplink 
15/10/2020 12:31;"https://forums.liveatc.net/index.php?action=dlattach;topic=16019.0;attach=10770";Re: LAX Second Jet Pack sighting ;gillmores 
03/10/2020 15:24;"https://forums.liveatc.net/index.php?action=dlattach;topic=16005.0;attach=10769";Coronet East ;JetScan1 
30/09/2020 20:03;"https://forums.liveatc.net/index.php?action=dlattach;topic=16002.0;attach=10768";Re: USMC KC-130J collision with F-35B ;JetScan1 
30/09/2020 03:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=16002.0;attach=10767";USMC KC-130J collision with F-35B ;JetScan1 
24/09/2020 09:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=15997.0;attach=10761";AF2 Bird Strike - Return to MHT ;dave 
22/09/2020 18:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=15994.0;attach=10756";B25 Mitchell - Loss of Both Engines - Crash ;Fryy 
15/09/2020 13:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=15989.0;attach=10752";Re: audio from KVNY Engine failure on departure on 9/11/2020 ;kb4tez 
02/09/2020 07:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=15979.0;attach=10750";Re: LA jet pack sighting ;kitsaber691 
02/09/2020 02:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=15979.0;attach=10749";LA jet pack sighting ;purduein98 
22/08/2020 21:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=15966.0;attach=10741";LH422 Medical Emergency on arrival to KBOS (08/20/2020) ;bocon13 
21/08/2020 19:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=15963.0;attach=10740";Solo student has an 'open mic' moment at Smyrna ;gillmores 
19/08/2020 13:36;"https://forums.liveatc.net/index.php?action=dlattach;topic=15960.0;attach=10736";KLAX emergency FedEx B767 landing gear up FDX1026 ;uplink 
12/08/2020 04:38;"https://forums.liveatc.net/index.php?action=dlattach;topic=15957.0;attach=10734";12 Aug: AF914 diversion to LYS ;kitsaber691 
11/08/2020 05:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=15956.0;attach=10733";TIRON (Funny clip) ;kinshasaAPP 
02/08/2020 03:45;"https://forums.liveatc.net/index.php?action=dlattach;topic=15953.0;attach=10729";KEWR Bright lights nearby look like approach lights and annoy some pilots ;darlyn 
21/07/2020 13:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=15944.0;attach=10726";Re: LPPR Porto Approach ;tg86 
04/07/2020 23:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=15930.0;attach=10711";KRHV - Lancair N103MD Suffers Engine Failure During Takeoff (Emergency Landing) ;stevenlexus90 
18/06/2020 18:24;"https://forums.liveatc.net/index.php?action=dlattach;topic=15905.0;attach=10705";"Re: ZBW Military Airspace ""Viper"" ? ";JetScan1 
16/06/2020 16:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=15916.0;attach=10704";Small airplane makes emergency landing on I-75 in Collier County ;kb4tez 
22/05/2020 12:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=15895.0;attach=10694";Re: PK8303 Crash ATC recording (final minute) ;flyflyfly 
22/05/2020 11:34;"https://forums.liveatc.net/index.php?action=dlattach;topic=15895.0;attach=10693";PK8303 Crash ATC recording (final minute) ;zaki 
12/05/2020 05:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=15882.0;attach=10687";Plane makes an emergency landing in LA Riverbed ;SQK7700 
08/05/2020 07:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=15876.0;attach=10682";SWA1392 KAUS - Person on Runway ;Fryy 
07/05/2020 20:23;"https://forums.liveatc.net/index.php?action=dlattach;topic=15875.0;attach=10681";KLAX Arival Atis ;airport4444 
30/04/2020 08:42;"https://forums.liveatc.net/index.php?action=dlattach;topic=15862.0;attach=10674";N89HU KHHR (Harrison Ford) Runway Incursion  ;Fryy 
27/04/2020 06:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=15860.0;attach=10673";N2328R C172SP flys to EWR, LGA and JFK in one flight (4/23/2020) ;bocon13 
07/04/2020 01:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=15838.0;attach=10660";Re: Southwest Engine Fire in Atlanta ;kitsaber691 
06/04/2020 12:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=15838.0;attach=10655";Southwest Engine Fire in Atlanta ;BoeingManiac 
06/04/2020 11:31;"https://forums.liveatc.net/index.php?action=dlattach;topic=15837.0;attach=10654";EIDW Bird Strike Pan Pan Pan ;BoeingManiac 
19/03/2020 19:07;"https://forums.liveatc.net/index.php?action=dlattach;topic=15829.0;attach=10647";CYYZ Toronto double rejected takeoff, start around the 18 minute mark ;wiedehopf 
18/03/2020 20:23;"https://forums.liveatc.net/index.php?action=dlattach;topic=15826.0;attach=10645";18 Mar: SLC Earthquake! ;kitsaber691 
18/03/2020 20:23;"https://forums.liveatc.net/index.php?action=dlattach;topic=15826.0;attach=10646";18 Mar: SLC Earthquake! ;kitsaber691 
17/03/2020 23:43;"https://forums.liveatc.net/index.php?action=dlattach;topic=15824.0;attach=10644";Midway Airport ATIS Tower Closed ;Ariffraff 
29/02/2020 22:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=15809.0;attach=10637";28 Feb: Piper PA-46 Malibu, N304LA, gear up landing at SJC ;Carro 
25/02/2020 18:26;"https://forums.liveatc.net/index.php?action=dlattach;topic=15804.0;attach=10636";NASA927 - Martin B-57 Canberra ;Fryy 
21/02/2020 18:05;"https://forums.liveatc.net/index.php?action=dlattach;topic=15801.0;attach=10633";Air Force One Daytona 500 Flyover ;gillmores 
12/02/2020 06:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=15795.0;attach=10632";Runway 1R Arrivals San Francisco Tower Audio ;SQK7700 
09/02/2020 10:49;"https://forums.liveatc.net/index.php?action=dlattach;topic=15788.0;attach=10627";8 FEB: Qatar A380 landing gear failed to retract (YMML) ;tigerheavy 
04/02/2020 04:25;"https://forums.liveatc.net/index.php?action=dlattach;topic=15779.0;attach=10620";03 Feb: Kalitta Air 368, B744, rejected takeoff due to hitting trash bin at LAX ;Carro 
03/02/2020 02:51;"https://forums.liveatc.net/index.php?action=dlattach;topic=15775.0;attach=10619";Re: PDT4909 ;kitsaber691 
28/01/2020 21:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=15772.0;attach=10618";SR22T - N288WT CAPS Pull (Parachute) near Aspen, CO (KASE) 01/27/20 Appox 22:40Z ;ErikGun 
28/01/2020 21:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=15772.0;attach=10617";SR22T - N288WT CAPS Pull (Parachute) near Aspen, CO (KASE) 01/27/20 Appox 22:40Z ;ErikGun 
27/01/2020 09:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=15767.0;attach=10614";Re: 26 Jan: Kobe Bryant fatal helicopter crash ;Leo Chen 
26/01/2020 23:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=15767.0;attach=10605";Re: 26 Jan: Kobe Bryant fatal helicopter crash ;justapilot 
26/01/2020 23:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=15767.0;attach=10606";Re: 26 Jan: Kobe Bryant fatal helicopter crash ;justapilot 
26/01/2020 23:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=15767.0;attach=10607";Re: 26 Jan: Kobe Bryant fatal helicopter crash ;justapilot 
26/01/2020 21:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=15767.0;attach=10604";26 Jan: Kobe Bryant fatal helicopter crash ;Carro 
